Bug,FileName,AvgCyclomatic,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
0,AbortTxnHandler.java,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,1.0,,0.0,0.0,2.0,,42.0,5.0,20.0,11.0,6.0,17.0,,,,10.0,14.0,9.0,,6.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.85,3.0,3.0,3.0,3.0,3.0
0,AbortTxnHandler.java,2.0,19.0,2.0,17.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,55.0,4.0,30.0,18.0,12.0,21.0,,,,18.0,21.0,15.0,,8.0,,,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,0.7,2.0,2.0,2.0,2.0,1.0
0,AbortTxnMessage.java,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,,,2.0,2.0,0.0,,,,2.0,,,0.0,,0.0,1.0,1.0,,36.0,5.0,7.0,4.0,1.0,24.0,,,,3.0,5.0,4.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,3.43,1.0,1.0,1.0,1.0,1.0
0,AbortTxnRequest.java,2.0,8.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,8.0,43.0,,,,41.0,40.0,7.0,,,,43.0,,,1.0,,2.0,0.0,40.0,,497.0,73.0,397.0,118.0,217.0,33.0,,,,186.0,278.0,104.0,,188.0,,,,,,8.0,8.0,14.0,14.0,8.0,,3.0,,,0.08,90.0,85.0,97.0,92.0,59.0
0,AbortTxnsDesc.java,1.0,5.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,2.0,,,,2.0,2.0,1.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,36.0,0.0,13.0,8.0,3.0,23.0,,,,7.0,10.0,8.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.77,2.0,2.0,2.0,2.0,2.0
0,AbortTxnsRequest.java,2.0,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,5.0,41.0,,,,39.0,38.0,4.0,,,,41.0,,,1.0,,2.0,0.0,38.0,,438.0,67.0,346.0,110.0,164.0,28.0,,,,154.0,236.0,101.0,,149.0,,,,,,6.0,6.0,9.0,9.0,5.0,,4.0,,,0.08,75.0,75.0,80.0,80.0,51.0
0,AbstractBucketJoinProc.java,7.0,39.0,3.0,32.0,3.0,7.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,11.0,,,,12.0,10.0,1.0,,,,12.0,,,0.0,,4.0,3.0,5.0,,521.0,52.0,401.0,157.0,239.0,69.0,,,,197.0,287.0,139.0,,208.0,,,,,,27.0,27.0,30.0,30.0,17.0,,6.0,,,0.17,76.0,76.0,83.0,83.0,39.0
0,AbstractCliConfig.java,2.0,7.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,6.0,0.0,3.0,41.0,,,,39.0,41.0,19.0,,,,41.0,,,0.0,,3.0,13.0,25.0,,419.0,61.0,330.0,115.0,159.0,28.0,,,,145.0,232.0,113.0,,139.0,,,,,,9.0,9.0,12.0,12.0,3.0,,4.0,,,0.08,76.0,76.0,84.0,84.0,41.0
0,AbstractCommandHandler.java,2.0,7.0,0.0,7.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,8.0,,,,8.0,8.0,6.0,,,,8.0,,,0.0,,0.0,0.0,8.0,,110.0,18.0,67.0,30.0,26.0,25.0,,,,31.0,46.0,24.0,,24.0,,,,,,5.0,5.0,7.0,7.0,5.0,,2.0,,,0.37,13.0,13.0,16.0,16.0,12.0
0,AbstractConstraintEventHandler.java,1.0,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,2.0,2.0,0.0,,,,2.0,,,2.0,,0.0,0.0,0.0,,36.0,3.0,16.0,6.0,7.0,17.0,,,,5.0,8.0,6.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.06,2.0,2.0,2.0,2.0,2.0
0,AbstractCoreBlobstoreCliDriver.java,2.0,16.0,1.0,14.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,5.0,8.0,,,,8.0,8.0,0.0,,,,8.0,,,0.0,,1.0,1.0,6.0,,187.0,22.0,139.0,58.0,81.0,27.0,,,,80.0,99.0,47.0,,65.0,,,,,,6.0,6.0,6.0,6.0,3.0,,2.0,,,0.19,19.0,19.0,19.0,19.0,10.0
0,AbstractCorrelationProcCtx.java,2.0,5.0,0.0,5.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,8.0,,,,8.0,8.0,5.0,,,,8.0,,,0.0,,0.0,0.0,8.0,,99.0,14.0,63.0,28.0,23.0,23.0,,,,35.0,49.0,29.0,,22.0,,,,,,5.0,5.0,5.0,5.0,1.0,,3.0,,,0.37,12.0,12.0,12.0,12.0,8.0
0,AbstractDeserializer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,4.0,4.0,0.0,,,,4.0,,,0.0,,0.0,0.0,4.0,,68.0,8.0,11.0,10.0,0.0,49.0,,,,9.0,10.0,10.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.45,0.0,0.0,0.0,0.0,0.0
0,AbstractEncodingAwareSerDe.java,2.0,8.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,3.0,,,,7.0,7.0,1.0,,,,7.0,,,0.0,,0.0,4.0,3.0,,87.0,12.0,43.0,27.0,11.0,32.0,,,,23.0,30.0,21.0,,11.0,,,,,,2.0,2.0,3.0,3.0,1.0,,1.0,,,0.74,6.0,6.0,7.0,7.0,3.0
0,AbstractEventHandler.java,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,3.0,,,,3.0,3.0,2.0,,,,3.0,,,1.0,,0.0,0.0,2.0,,46.0,6.0,23.0,15.0,5.0,17.0,,,,13.0,17.0,13.0,,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.74,3.0,3.0,3.0,3.0,3.0
0,AbstractExpression.java,2.0,9.0,0.0,9.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,12.0,,,,13.0,13.0,2.0,,,,13.0,,,0.0,,0.0,11.0,2.0,,169.0,17.0,139.0,65.0,68.0,13.0,,,,98.0,124.0,66.0,,76.0,,,,,,3.0,3.0,3.0,3.0,1.0,,2.0,,,0.09,25.0,25.0,25.0,25.0,12.0
0,AbstractFileMergeOperator.java,4.0,21.0,1.0,16.0,5.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,3.0,14.0,,,,14.0,13.0,17.0,,,,14.0,,,0.0,,2.0,6.0,6.0,,381.0,30.0,258.0,82.0,153.0,97.0,,,,132.0,182.0,74.0,,127.0,,,,,,14.0,14.0,17.0,17.0,3.0,,6.0,,,0.38,51.0,51.0,56.0,56.0,16.0
0,AbstractFilterStringColLikeStringScalar.java,3.0,14.0,1.0,11.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,10.0,0.0,1.0,25.0,,,,28.0,28.0,20.0,,,,28.0,,,9.0,,1.0,1.0,17.0,,517.0,66.0,346.0,112.0,191.0,107.0,,,,178.0,258.0,116.0,,151.0,,,,,,23.0,23.0,23.0,23.0,6.0,,5.0,,,0.31,69.0,69.0,73.0,73.0,37.0
0,AbstractGenericUDAFResolver.java,2.0,9.0,1.0,8.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,2.0,2.0,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,57.0,6.0,24.0,13.0,6.0,27.0,,,,6.0,10.0,6.0,,4.0,,,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,1.13,3.0,3.0,3.0,3.0,2.0
0,AbstractGenericUDFReflect.java,3.0,15.0,0.0,14.0,1.0,3.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,4.0,,,,5.0,5.0,4.0,,,,5.0,,,3.0,,0.0,1.0,1.0,,108.0,11.0,71.0,25.0,37.0,26.0,,,,40.0,54.0,27.0,,29.0,,,,,,6.0,6.0,13.0,13.0,6.0,,3.0,,,0.37,13.0,13.0,20.0,20.0,9.0
0,AbstractHBaseKeyFactory.java,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,3.0,,,,3.0,3.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,53.0,8.0,28.0,19.0,5.0,17.0,,,,17.0,21.0,16.0,,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.61,3.0,3.0,3.0,3.0,3.0
0,AbstractHBaseKeyPredicateDecomposer.java,2.0,16.0,2.0,12.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,2.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,2.0,1.0,,80.0,10.0,38.0,19.0,18.0,32.0,,,,25.0,30.0,18.0,,16.0,,,,,,3.0,3.0,3.0,3.0,3.0,,2.0,,,0.84,4.0,4.0,4.0,4.0,4.0
0,AbstractHCatLoaderTest.java,2.0,22.0,1.0,20.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,8.0,13.0,27.0,,,,28.0,20.0,2.0,,,,28.0,,,5.0,,7.0,0.0,16.0,,747.0,69.0,612.0,205.0,448.0,81.0,,,,424.0,485.0,192.0,,361.0,,,,,,5.0,5.0,6.0,6.0,5.0,,4.0,,,0.13,56.0,56.0,58.0,58.0,31.0
0,AbstractHCatStorerTest.java,2.0,27.0,2.0,23.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,3.0,34.0,,,,35.0,34.0,1.0,,,,35.0,,,6.0,,0.0,0.0,29.0,,1020.0,101.0,823.0,233.0,642.0,104.0,,,,541.0,615.0,214.0,,470.0,,,,,,11.0,10.0,11.0,10.0,4.0,,2.0,,,0.13,75.0,74.0,75.0,74.0,37.0
0,AbstractHiveAuthorizer.java,1.0,6.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,2.0,2.0,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,52.0,4.0,11.0,6.0,2.0,37.0,,,,3.0,6.0,4.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,3.36,2.0,2.0,2.0,2.0,2.0
0,AbstractHiveService.java,1.0,6.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,18.0,,,,18.0,18.0,7.0,,,,18.0,,,0.0,,0.0,2.0,16.0,,165.0,23.0,83.0,32.0,32.0,59.0,,,,39.0,62.0,33.0,,30.0,,,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,0.71,21.0,21.0,21.0,21.0,18.0
0,AbstractJdbcTriggersTest.java,2.0,14.0,1.0,13.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,5.0,10.0,,,,11.0,8.0,1.0,,,,10.0,,,5.0,,1.0,0.0,4.0,,200.0,27.0,157.0,68.0,87.0,19.0,,,,104.0,126.0,62.0,,72.0,,,,,,5.0,5.0,6.0,6.0,1.0,,4.0,,,0.12,19.0,19.0,20.0,20.0,10.0
0,AbstractJoinTaskDispatcher.java,5.0,26.0,1.0,21.0,4.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,5.0,,,,6.0,6.0,1.0,,,,6.0,,,0.0,,0.0,2.0,4.0,,187.0,14.0,130.0,52.0,68.0,43.0,,,,64.0,98.0,50.0,,60.0,,,,,,7.0,7.0,7.0,7.0,4.0,,5.0,,,0.33,25.0,25.0,26.0,26.0,8.0
0,AbstractMapJoin.java,2.0,17.0,3.0,13.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,0.0,6.0,,,,6.0,2.0,8.0,,,,6.0,,,0.0,,3.0,2.0,1.0,,173.0,29.0,125.0,76.0,45.0,19.0,,,,65.0,76.0,53.0,,28.0,,,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,0.15,11.0,11.0,12.0,12.0,6.0
0,AbstractMapJoinOperator.java,1.0,9.0,1.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,7.0,,,,7.0,7.0,5.0,,,,7.0,,,0.0,,0.0,3.0,4.0,,120.0,20.0,75.0,40.0,33.0,26.0,,,,42.0,54.0,33.0,,25.0,,,,,,3.0,3.0,3.0,3.0,1.0,,1.0,,,0.35,10.0,10.0,10.0,10.0,7.0
0,AbstractMapJoinTableContainer.java,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,2.0,4.0,,,,4.0,3.0,1.0,,,,4.0,,,0.0,,0.0,3.0,1.0,,51.0,8.0,25.0,14.0,9.0,18.0,,,,14.0,19.0,13.0,,7.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.72,4.0,4.0,4.0,4.0,4.0
0,AbstractMapOperator.java,2.0,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,1.0,11.0,,,,14.0,16.0,7.0,,,,16.0,,,0.0,,1.0,2.0,13.0,,179.0,30.0,100.0,50.0,43.0,49.0,,,,55.0,75.0,44.0,,39.0,,,,,,6.0,6.0,7.0,7.0,3.0,,2.0,,,0.49,17.0,17.0,20.0,20.0,11.0
0,AbstractMessageHandler.java,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,3.0,,,,3.0,3.0,4.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,48.0,7.0,24.0,19.0,7.0,17.0,,,,15.0,19.0,16.0,,7.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.71,3.0,3.0,3.0,3.0,3.0
0,AbstractMetaStoreService.java,1.0,10.0,0.0,4.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,12.0,,,,12.0,12.0,4.0,,,,12.0,,,0.0,,0.0,1.0,11.0,,173.0,16.0,69.0,35.0,23.0,88.0,,,,37.0,54.0,35.0,,22.0,,,,,,3.0,3.0,3.0,3.0,1.0,,1.0,,,1.28,14.0,14.0,14.0,14.0,12.0
0,AbstractOperatorBench.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,34.0,4.0,15.0,14.0,0.0,15.0,,,,8.0,9.0,9.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0
0,AbstractOperatorDesc.java,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,23.0,,,,23.0,23.0,9.0,,,,23.0,,,0.0,,0.0,0.0,23.0,,168.0,33.0,107.0,57.0,29.0,28.0,,,,38.0,64.0,39.0,,26.0,,,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,0.26,24.0,24.0,24.0,24.0,23.0
0,AbstractOutputFormat.java,2.0,12.0,1.0,11.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,,,4.0,4.0,0.0,,,,4.0,,,3.0,,0.0,0.0,1.0,,50.0,8.0,17.0,8.0,8.0,25.0,,,,11.0,14.0,8.0,,7.0,,,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,1.47,2.0,2.0,2.0,2.0,1.0
0,AbstractParquetMapInspector.java,3.0,10.0,1.0,9.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,13.0,,,,13.0,13.0,2.0,,,,13.0,,,0.0,,0.0,0.0,13.0,,172.0,26.0,133.0,47.0,68.0,13.0,,,,56.0,89.0,36.0,,58.0,,,,,,10.0,10.0,10.0,10.0,10.0,,2.0,,,0.1,33.0,33.0,33.0,33.0,30.0
0,AbstractPrimitiveJavaObjectInspector.java,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,5.0,,,,5.0,5.0,0.0,,,,5.0,,,0.0,,0.0,2.0,3.0,,49.0,6.0,23.0,12.0,5.0,20.0,,,,7.0,13.0,8.0,,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.87,5.0,5.0,5.0,5.0,5.0
0,AbstractPrimitiveLazyObjectInspector.java,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,4.0,,,,4.0,4.0,0.0,,,,4.0,,,0.0,,0.0,2.0,2.0,,48.0,6.0,22.0,13.0,4.0,20.0,,,,9.0,14.0,10.0,,4.0,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,,,0.91,5.0,5.0,5.0,5.0,4.0
0,AbstractPrimitiveObjectInspector.java,1.0,7.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,10.0,,,,10.0,10.0,1.0,,,,10.0,,,0.0,,0.0,2.0,8.0,,107.0,13.0,46.0,25.0,10.0,48.0,,,,15.0,26.0,16.0,,10.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.04,10.0,10.0,10.0,10.0,10.0
0,AbstractPrimitiveWritableObjectInspector.java,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,4.0,,,,4.0,4.0,0.0,,,,4.0,,,0.0,,0.0,2.0,2.0,,46.0,6.0,20.0,11.0,4.0,20.0,,,,6.0,11.0,7.0,,4.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.0,4.0,4.0,4.0,4.0,4.0
0,AbstractRecordWriter.java,3.0,14.0,0.0,12.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,1.0,16.0,,,,21.0,20.0,15.0,,,,21.0,,,3.0,,4.0,7.0,7.0,,334.0,29.0,246.0,101.0,125.0,61.0,,,,130.0,171.0,94.0,,93.0,,,,,,9.0,9.0,9.0,9.0,1.0,,3.0,,,0.25,43.0,43.0,44.0,44.0,16.0
0,AbstractRecordWriter.java,3.0,16.0,0.0,15.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,3.0,25.0,,,,27.0,25.0,33.0,,,,26.0,,,1.0,,0.0,15.0,10.0,,544.0,35.0,455.0,161.0,277.0,55.0,,,,259.0,338.0,160.0,,220.0,,,,,,8.0,8.0,11.0,11.0,1.0,,4.0,,,0.12,77.0,77.0,84.0,84.0,25.0
